data_iniSE;SE;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;Localidade_id;nivel;id;versao_modelo;Rt;pop;tempmin;umidmax;receptivo;transmissao;nivel_inc;umidmed;umidmin;tempmed;tempmax;casprov;notif_accum_year;Data_Inicio_Semanas;ano;Semana_Epidemiologica;temp_ar;chuva;umidade;chuva_lag_1;temp_lag_1;chuva_lag_2;temp_lag_2;chuva_lag_3;temp_lag_3;chuva_lag_4;temp_lag_4
2016-08-14;201633;1.0;1;1;1;0.9572781;0.87449276;0;1;353470820163319589;2023-08-20;15.875538;114352;17.8571428571429;80.8571428571429;0;0;0;69.0732078571429;55.8571428571429;20.4265611428571;23.4285714285714;0.0;34935;2016-08-14;2016;33;20.560119047619047;43.6;73.74404761904762;0.6000000000000001;17.833928571428572;0.0;19.911309523809525;0.2;19.139285714285716;0.0;13.483928571428573
2016-08-07;201632;0.0;0;0;0;0.0;0.0;0;1;353470820163219589;2023-08-20;0.0;114352;14.1428571428571;86.4285714285714;0;0;0;78.4642861428571;67.2857142857143;16.3918368571429;18.8571428571429;0.0;34935;2016-08-07;2016;32;17.833928571428572;0.6000000000000001;10.06547619047619;0.0;19.911309523809525;0.2;19.139285714285716;0.0;13.483928571428573;13.8;20.663690476190474
2016-07-31;201631;0.0;0;0;0;0.0;0.0;0;1;353470820163119589;2023-08-20;0.0;114352;16.8571428571429;83.1428571428571;0;0;0;70.9863941428571;61.1428571428571;19.4081631428571;22.0;0.0;34935;2016-07-31;2016;31;19.911309523809525;0.0;70.79761904761905;0.2;19.139285714285716;0.0;13.483928571428573;13.8;20.663690476190474;0.4;17.117857142857144
2016-07-24;201630;0.0;0;0;0;0.0;0.0;0;1;353470820163019589;2023-08-20;0.0;114352;16.5714285714286;81.7142857142857;0;0;0;73.1420372857143;62.5714285714286;18.327051;20.5714285714286;0.0;34935;2016-07-24;2016;30;19.139285714285716;0.2;69.17857142857143;0.0;13.483928571428573;13.8;20.663690476190474;0.4;17.117857142857144;0.2;18.06904761904762
2016-07-17;201629;0.0;0;0;0;0.0;0.0;0;1;353470820162919589;2023-08-20;0.0;114352;10.1428571428571;91.4285714285714;0;0;0;84.7183671428571;76.2857142857143;11.9714285714286;14.0;0.0;34935;2016-07-17;2016;29;13.483928571428573;0.0;76.36904761904762;13.8;20.663690476190474;0.4;17.117857142857144;0.2;18.06904761904762;0.0;16.531547619047622
2016-07-10;201628;2.0;2;2;2;0.6442714;1.7489855;0;1;353470820162819589;2023-08-20;1.4289361;114352;19.8571428571429;64.5714285714286;0;0;0;54.3530608571429;46.2857142857143;22.0772108571429;24.1428571428571;0.0;34935;2016-07-10;2016;28;20.663690476190474;13.8;68.85714285714286;0.4;17.117857142857144;0.2;18.06904761904762;0.0;16.531547619047622;0.4;14.936904761904762
2016-07-03;201627;1.0;1;1;1;0.27035776;0.87449276;0;1;353470820162719589;2023-08-20;0.52992535;114352;15.4285714285714;78.5714285714286;0;0;0;69.2544218571429;57.8571428571429;17.6108842857143;20.0;1.0;34935;2016-07-03;2016;27;17.117857142857144;0.4;74.23809523809524;0.2;18.06904761904762;0.0;16.531547619047622;0.4;14.936904761904762;68.2;14.635714285714286
2016-06-26;201626;1.0;1;1;1;0.22689271;0.87449276;0;1;353470820162619589;2023-08-20;0.46730766;114352;15.4285714285714;86.8571428571429;0;0;0;78.7809524285714;69.4285714285714;17.369388;19.4285714285714;0.0;34935;2016-06-26;2016;26;18.06904761904762;0.2;76.54166666666667;0.0;16.531547619047622;0.4;14.936904761904762;68.2;14.635714285714286;94.4;18.2625
2016-06-19;201625;2.0;2;2;2;0.50009155;1.7489855;0;1;353470820162519589;2023-08-20;1.0002066;114352;13.5714285714286;96.5714285714286;0;0;0;89.4041805714286;80.0;15.2229234285714;17.7142857142857;0.0;34935;2016-06-19;2016;25;16.531547619047622;0.0;80.35714285714286;0.4;14.936904761904762;68.2;14.635714285714286;94.4;18.2625;4.6000000000000005;17.357142857142858
2016-06-12;201624;3.0;3;3;3;0.664281;2.6234784;0;1;353470820162419589;2023-08-20;1.4157175;114352;13.2857142857143;82.5714285714286;0;0;0;74.9225685714286;64.1428571428571;14.9839933571429;17.2857142857143;1.0;34935;2016-06-12;2016;24;14.936904761904762;0.4;76.14880952380952;68.2;14.635714285714286;94.4;18.2625;4.6000000000000005;17.357142857142858;-29940.6;-159.6720238095238
2016-06-05;201623;1.0;1;1;1;0.09596193;0.87449276;0;1;353470820162319589;2023-08-20;0.295736;114352;15.5;94.1666666666667;0;0;0;87.5583333333333;78.8333333333333;17.1120373333333;18.8333333333333;1.0;34935;2016-06-05;2016;23;14.635714285714286;68.2;85.67857142857143;94.4;18.2625;4.6000000000000005;17.357142857142858;-29940.6;-159.6720238095238;23.0;19.39345238095238
2016-05-29;201622;3.0;3;3;3;0.1420475;2.6234784;0;1;353470820162219589;2023-08-20;0.4969054;114352;18.4285714285714;100.0;0;0;0;99.2653057142857;98.2857142857143;18.935091;19.4285714285714;0.0;34935;2016-05-29;2016;22;18.2625;94.4;91.0297619047619;4.6000000000000005;17.357142857142858;-29940.6;-159.6720238095238;23.0;19.39345238095238;0.4;18.285714285714285
2016-05-22;201621;0.0;0;0;0;0.0;0.0;0;1;353470820162119589;2023-08-20;0.0;114352;15.5714285714286;98.2857142857143;0;0;0;92.331508;85.5714285714286;17.0207661428571;18.7142857142857;0.0;34935;2016-05-22;2016;21;17.357142857142858;4.6000000000000005;83.42857142857143;-29940.6;-159.6720238095238;23.0;19.39345238095238;0.4;18.285714285714285;54.0;18.63452380952381
2016-05-15;201620;9.0;9;9;9;0.41144204;7.870435;0;1;353470820162019589;2023-08-20;0.90425336;114352;18.5714285714286;96.5714285714286;0;0;1;91.3394562857143;84.7142857142857;19.9625851428571;21.8571428571429;4.0;34935;2016-05-15;2016;20;-159.6720238095238;-29940.6;-334.11309523809524;23.0;19.39345238095238;0.4;18.285714285714285;54.0;18.63452380952381;0.0;25.23392857142857
2016-05-08;201619;7.0;7;7;7;0.07057772;6.1214495;0;1;353470820161919589;2023-08-20;0.52005225;114352;17.8;96.4;0;0;1;90.6333328;84.0;19.34;21.0;0.0;34935;2016-05-08;2016;19;19.39345238095238;23.0;85.52380952380952;0.4;18.285714285714285;54.0;18.63452380952381;0.0;25.23392857142857;0.4;26.33154761904762
2016-05-01;201618;10.0;10;10;10;0.029394165;8.744928;0;1;353470820161819589;2023-08-20;0.4969407;114352;14.75;89.75;0;0;1;77.1785745;58.75;16.08333325;18.25;1.0;34935;2016-05-01;2016;18;18.285714285714285;0.4;76.51190476190476;54.0;18.63452380952381;0.0;25.23392857142857;0.4;26.33154761904762;0.0;25.857738095238098
2016-04-24;201617;11.0;11;11;11;0.0036801186;9.619421;0;1;353470820161719589;2023-08-20;0.4060433;114352;16.5;92.1666666666667;0;0;1;83.1206346666667;72.3333333333333;18.7420635;21.3333333333333;3.0;34935;2016-04-24;2016;17;18.63452380952381;54.0;77.49404761904762;0.0;25.23392857142857;0.4;26.33154761904762;0.0;25.857738095238098;0.0;25.010119047619046
2016-04-17;201616;18.0;18;18;18;0.045775913;15.74087;0;1;353470820161619589;2023-08-20;0.61093265;114352;20.25;91.4833333333333;0;0;1;83.0087296666667;72.5;20.5880953333333;23.4285714285714;1.0;34935;2016-04-17;2016;16;25.23392857142857;0.0;68.23809523809524;0.4;26.33154761904762;0.0;25.857738095238098;0.0;25.010119047619046;68.8;23.92202380952381
2016-04-10;201615;33.0;33;33;33;0.7436199;28.858263;0;1;353470820161519589;2023-08-20;1.1815792;114352;24.0;90.8;0;0;1;70.3936488;44.2;27.8111984;33.6;8.0;34935;2016-04-10;2016;15;26.33154761904762;0.4;72.48214285714286;0.0;25.857738095238098;0.0;25.010119047619046;68.8;23.92202380952381;20.400000000000002;24.520238095238092
2016-04-03;201614;30.0;30;30;30;0.6837647;26.234783;0;1;353470820161419589;2023-08-20;1.1348625;114352;23.4285714285714;90.2857142857143;0;0;1;78.8867342857143;68.2857142857143;25.4108844285714;27.5714285714286;11.0;34935;2016-04-03;2016;14;25.857738095238098;0.0;72.07738095238095;0.0;25.010119047619046;68.8;23.92202380952381;20.400000000000002;24.520238095238092;31.799999999999997;24.47738095238095
2016-03-27;201613;30.0;30;30;30;0.65463793;26.234783;0;1;353470820161319589;2023-08-20;1.11036;114352;23.2857142857143;95.0;1;0;1;87.8848077142857;76.1428571428571;24.7900224285714;27.0;7.0;34935;2016-03-27;2016;13;25.010119047619046;0.0;76.94642857142857;68.8;23.92202380952381;20.400000000000002;24.520238095238092;31.799999999999997;24.47738095238095;2.6;23.236309523809524
2016-03-20;201612;21.0;21;21;21;0.19536977;18.36435;0;1;353470820161219589;2023-08-20;0.7812626;114352;23.0;93.4285714285714;0;0;1;87.8780705714286;80.8571428571429;23.9018007142857;25.0;5.0;34935;2016-03-20;2016;12;23.92202380952381;68.8;81.73214285714286;20.400000000000002;24.520238095238092;31.799999999999997;24.47738095238095;2.6;23.236309523809524;143.2;23.285714285714285
2016-03-13;201611;32.0;32;32;32;0.8251826;27.983768;0;2;353470820161119589;2023-08-20;1.280033;114352;21.8571428571429;95.7142857142857;1;0;1;88.0342422857143;80.1428571428571;23.2702948571429;25.0;10.0;34935;2016-03-13;2016;11;24.520238095238092;20.400000000000002;76.61309523809524;31.799999999999997;24.47738095238095;2.6;23.236309523809524;143.2;23.285714285714285;61.0;25.27559523809524
2016-03-06;201610;24.0;24;24;24;0.62349814;20.987827;0;2;353470820161019589;2023-08-20;1.0964899;114352;22.8571428571429;97.4285714285714;1;0;1;90.0901362857143;80.5714285714286;24.1181975714286;25.8571428571429;6.0;34935;2016-03-06;2016;10;24.47738095238095;31.799999999999997;80.7797619047619;2.6;23.236309523809524;143.2;23.285714285714285;61.0;25.27559523809524;84.2;26.0875
2016-02-28;201609;31.0;31;31;31;0.9434548;27.109276;0;2;353470820160919589;2023-08-20;1.5623459;114352;22.0;99.1428571428571;1;0;1;91.4597777142857;79.1428571428571;23.583606;25.8571428571429;9.0;34935;2016-02-28;2016;9;23.236309523809524;2.6;80.94642857142857;143.2;23.285714285714285;61.0;25.27559523809524;84.2;26.0875;14.4;25.958333333333332
2016-02-21;201608;15.0;15;15;15;0.37339354;13.117392;0;2;353470820160819589;2023-08-20;0.89304984;114352;22.7142857142857;100.0;1;0;1;94.3578584285714;85.4285714285714;23.8210255714286;25.4285714285714;2.0;34935;2016-02-21;2016;8;23.285714285714285;143.2;91.10714285714286;61.0;25.27559523809524;84.2;26.0875;14.4;25.958333333333332;126.0;25.064285714285717
2016-02-14;201607;26.0;26;26;26;0.96410054;22.736813;0;1;353470820160719589;2023-08-20;1.7677166;114352;24.1428571428571;95.8571428571429;1;1;1;88.030242;78.1428571428571;25.7444034285714;28.0;6.0;34935;2016-02-14;2016;7;25.27559523809524;61.0;84.6547619047619;84.2;26.0875;14.4;25.958333333333332;126.0;25.064285714285717;0.0;24.242857142857144
2016-02-07;201606;14.0;14;14;14;0.4935984;12.242899;0;1;353470820160619589;2023-08-20;0.99405104;114352;23.2857142857143;95.7142857142857;1;0;1;76.6783248571429;51.2857142857143;27.3482284285714;33.4285714285714;2.0;34935;2016-02-07;2016;6;26.0875;84.2;78.29761904761905;14.4;25.958333333333332;126.0;25.064285714285717;0.0;24.242857142857144;130.0;24.64404761904762
2016-01-31;201605;13.0;13;13;13;0.44552973;11.368406;0;1;353470820160519589;2023-08-20;0.9491383;114352;23.5714285714286;93.5714285714286;0;0;1;68.4025465714286;41.5714285714286;28.7940708571429;35.0;0.0;34935;2016-01-31;2016;5;25.958333333333332;14.4;78.85714285714286;126.0;25.064285714285717;0.0;24.242857142857144;130.0;24.64404761904762;38.199999999999996;25.720238095238095
2016-01-24;201604;17.0;17;17;17;0.7215078;14.866378;0;1;353470820160419589;2023-08-20;1.232943;114352;23.1428571428571;94.2857142857143;1;0;1;89.1066628571429;82.1428571428571;24.5072682857143;26.4285714285714;4.0;34935;2016-01-24;2016;4;25.064285714285717;126.0;82.74404761904762;0.0;24.242857142857144;130.0;24.64404761904762;38.199999999999996;25.720238095238095;;
2016-01-17;201603;10.0;10;10;10;0.3603942;8.744928;0;1;353470820160319589;2023-08-20;0.85988116;114352;20.1428571428571;82.2857142857143;0;0;1;76.5445277142857;70.2857142857143;22.0210268571429;24.4285714285714;0.0;34935;2016-01-17;2016;3;24.242857142857144;0.0;65.38690476190476;130.0;24.64404761904762;38.199999999999996;25.720238095238095;;;;
2016-01-10;201602;17.0;17;17;17;0.9727906;14.866378;0;1;353470820160219589;2023-08-20;2.2017834;114352;22.8571428571429;95.0;1;1;1;91.3899188571429;86.0;23.75906;24.8571428571429;5.0;34935;2016-01-10;2016;2;24.64404761904762;130.0;84.89880952380952;38.199999999999996;25.720238095238095;;;;;;
2016-01-03;201601;14.0;14;14;14;0.92263037;12.242899;0;1;353470820160119589;2023-08-20;1.8490345;114352;22.5714285714286;87.5714285714286;0;0;1;82.2223125714286;75.4285714285714;23.8740134285714;25.8571428571429;6.0;34935;2016-01-03;2016;1;25.720238095238095;38.199999999999996;76.49404761904762;;;;;;;;
2015-12-27;201552;5.0;5;5;5;0.03968044;4.372464;0;1;353470820155219589;2023-08-20;0.41925377;114352;22.2857142857143;95.8571428571429;1;0;1;91.0929457142857;84.8571428571429;23.2100462857143;24.4285714285714;1.0;34935;2015-12-27;2015;52;23.545833333333334;98.4;90.44166666666666;82.4;25.21309523809524;70.6;24.782142857142855;71.4;23.444642857142856;17.599999999999998;23.93095238095238
2015-12-20;201551;2.0;2;2;2;0.0002770866;1.7489855;0;1;353470820155119589;2023-08-20;0.13426438;114352;22.4285714285714;90.0;0;0;0;84.219048;77.5714285714286;23.7193877142857;25.4285714285714;1.0;34935;2015-12-20;2015;51;25.21309523809524;82.4;82.8452380952381;70.6;24.782142857142855;71.4;23.444642857142856;17.599999999999998;23.93095238095238;-1349845.2;-8029.954761904762
2015-12-13;201550;16.0;16;16;16;0.6296484;13.991884;0;1;353470820155019589;2023-08-20;1.1262225;114352;22.5714285714286;83.8571428571429;0;0;1;78.0127171428571;71.5714285714286;24.0137162857143;25.2857142857143;5.0;34935;2015-12-13;2015;50;24.782142857142855;70.6;80.79761904761905;71.4;23.444642857142856;17.599999999999998;23.93095238095238;-1349845.2;-8029.954761904762;-1679832.0;-9999.0
2015-12-06;201549;16.0;16;16;16;0.8602715;13.991884;0;1;353470820154919589;2023-08-20;1.5185021;114352;22.4285714285714;87.7142857142857;0;0;1;79.0293757142857;66.1428571428571;24.8236501428571;28.4285714285714;5.0;34935;2015-12-06;2015;49;23.444642857142856;71.4;84.41071428571429;17.599999999999998;23.93095238095238;-1349845.2;-8029.954761904762;-1679832.0;-9999.0;-1679832.0;-9999.0
2015-11-29;201548;16.0;16;16;16;0.98224366;13.991884;0;1;353470820154819589;2023-08-20;2.4983392;114352;20.8571428571429;91.5714285714286;0;1;1;78.9534934285714;59.7142857142857;24.6548071428571;30.1428571428571;6.0;34935;2015-11-29;2015;48;23.93095238095238;17.599999999999998;81.23214285714286;-1349845.2;-8029.954761904762;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0
2015-11-22;201547;12.0;12;12;12;0.9728863;10.493914;0;1;353470820154719589;2023-08-20;2.6515586;114352;20.2857142857143;94.1428571428571;1;1;1;81.9245387142857;63.8571428571429;23.9091765714286;28.7142857142857;4.0;34935;2015-11-22;2015;47;-8029.954761904762;-1349845.2;-8020.125;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0
2015-11-15;201546;3.0;3;3;3;0.3382559;2.6234784;0;1;353470820154619589;2023-08-20;0.74249566;114352;21.8333333333333;94.0;0;0;0;77.5444235;59.0;25.4308073333333;30.5;0.0;34935;2015-11-15;2015;46;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0
2015-11-08;201545;5.0;5;5;5;0.6110472;4.372464;0;1;353470820154519589;2023-08-20;1.1949973;114352;21.7142857142857;93.4285714285714;0;0;1;76.5266674285714;56.4285714285714;26.4766665714286;32.7142857142857;1.0;34935;2015-11-08;2015;45;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-259935.4;-1527.4071428571428
2015-11-01;201544;4.0;4;4;4;0.37512025;3.497971;0;1;353470820154419589;2023-08-20;0.81546235;114352;20.625;99.25;1;0;0;90.7468;74.375;23.4644325;27.875;1.0;34935;2015-11-01;2015;44;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-259935.4;-1527.4071428571428;-79958.6;-453.8857142857143
2015-10-25;201543;3.0;3;3;3;0.18110213;2.6234784;0;1;353470820154319589;2023-08-20;0.5448374;114352;20.0;97.4285714285714;0;0;0;81.1530521428571;58.8571428571429;24.2209868571429;30.2857142857143;1.0;34935;2015-10-25;2015;43;-9999.0;-1679832.0;-9999.0;-1679832.0;-9999.0;-259935.4;-1527.4071428571428;-79958.6;-453.8857142857143;70.8;22.720238095238095
2015-10-18;201542;6.0;6;6;6;0.49431667;5.246957;0;1;353470820154219589;2023-08-20;0.99210334;114352;20.1428571428571;85.7142857142857;0;0;1;69.7767684285714;48.4285714285714;25.7760027142857;33.2857142857143;1.0;34935;2015-10-18;2015;42;-9999.0;-1679832.0;-9999.0;-259935.4;-1527.4071428571428;-79958.6;-453.8857142857143;70.8;22.720238095238095;30.400000000000002;25.173809523809524
2015-10-11;201541;5.0;5;5;5;0.38576114;4.372464;0;1;353470820154119589;2023-08-20;0.8441831;114352;21.0;86.2857142857143;0;0;1;66.9432167142857;46.8571428571429;26.330126;32.2857142857143;1.0;34935;2015-10-11;2015;41;-1527.4071428571428;-259935.4;-1479.7916666666667;-79958.6;-453.8857142857143;70.8;22.720238095238095;30.400000000000002;25.173809523809524;0.2;23.54047619047619
2015-10-04;201540;6.0;6;6;6;0.642801;5.246957;0;1;353470820154019589;2023-08-20;1.2391396;114352;19.5714285714286;92.8571428571429;0;0;1;74.2210285714286;51.7142857142857;24.9391158571429;31.2857142857143;1.0;34935;2015-10-04;2015;40;-453.8857142857143;-79958.6;-402.6607142857143;70.8;22.720238095238095;30.400000000000002;25.173809523809524;0.2;23.54047619047619;161.6;19.004166666666666
2015-09-27;201539;8.0;8;8;8;0.8828636;6.995942;0;1;353470820153919589;2023-08-20;1.9731623;114352;20.1428571428571;96.5714285714286;1;0;1;78.6840291428571;54.1428571428571;24.529121;30.0;0.0;34935;2015-09-27;2015;39;22.720238095238095;70.8;81.96428571428571;30.400000000000002;25.173809523809524;0.2;23.54047619047619;161.6;19.004166666666666;0.0;21.1375
2015-09-20;201538;3.0;3;3;3;0.42036113;2.6234784;0;1;353470820153819589;2023-08-20;0.8622903;114352;21.8571428571429;79.2857142857143;0;0;0;52.584524;30.8571428571429;28.4283331428571;36.0;0.0;34935;2015-09-20;2015;38;25.173809523809524;30.400000000000002;61.357142857142854;0.2;23.54047619047619;161.6;19.004166666666666;0.0;21.1375;35.4;18.799404761904764
2015-09-13;201537;5.0;5;5;5;0.7466365;4.372464;0;1;353470820153719589;2023-08-20;1.5612642;114352;19.8571428571429;81.4285714285714;0;0;1;60.9583337142857;40.7142857142857;25.9540814285714;32.4285714285714;0.0;34935;2015-09-13;2015;37;23.54047619047619;0.2;67.29166666666667;161.6;19.004166666666666;0.0;21.1375;35.4;18.799404761904764;1.2;20.149404761904762
2015-09-06;201536;3.0;3;3;3;0.42031902;2.6234784;0;1;353470820153619589;2023-08-20;0.862224;114352;17.5714285714286;97.4285714285714;0;0;0;87.1023735714286;72.2857142857143;20.4941045714286;24.4285714285714;0.0;34935;2015-09-06;2015;36;19.004166666666666;161.6;85.63690476190476;0.0;21.1375;35.4;18.799404761904764;1.2;20.149404761904762;0.0;20.656547619047622
2015-08-30;201535;3.0;3;3;3;0.35743746;2.6234784;0;1;353470820153519589;2023-08-20;0.768974;114352;17.8571428571429;80.5714285714286;0;0;0;61.8820337142857;41.0;24.1446105714286;31.4285714285714;1.0;34935;2015-08-30;2015;35;21.1375;0.0;69.89285714285714;35.4;18.799404761904764;1.2;20.149404761904762;0.0;20.656547619047622;0.0;20.63154761904762
2015-08-23;201534;3.0;3;3;3;0.33406886;2.6234784;0;1;353470820153419589;2023-08-20;0.73681736;114352;15.7142857142857;95.7142857142857;0;0;0;74.5755125714286;50.0;20.6123294285714;27.4285714285714;0.0;34935;2015-08-23;2015;34;18.799404761904764;35.4;79.41666666666667;1.2;20.149404761904762;0.0;20.656547619047622;0.0;20.63154761904762;0.0;17.61845238095238
2015-08-16;201533;5.0;5;5;5;0.5670528;4.372464;0;1;353470820153319589;2023-08-20;1.1105976;114352;17.2857142857143;78.8571428571429;0;0;1;60.4482988571429;38.4285714285714;22.4076085714286;29.0;2.0;34935;2015-08-16;2015;33;20.149404761904762;1.2;66.45238095238095;0.0;20.656547619047622;0.0;20.63154761904762;0.0;17.61845238095238;1.2;18.23154761904762
2015-08-09;201532;3.0;3;3;3;0.22887331;2.6234784;0;1;353470820153219589;2023-08-20;0.6028181;114352;17.7142857142857;81.7142857142857;0;0;0;57.37585;38.1428571428571;23.319728;29.2857142857143;1.0;34935;2015-08-09;2015;32;20.656547619047622;0.0;66.30357142857143;0.0;20.63154761904762;0.0;17.61845238095238;1.2;18.23154761904762;-329967.0;-1946.9458333333334
2015-08-02;201531;5.0;5;5;5;0.44323516;4.372464;0;1;353470820153119589;2023-08-20;0.9185909;114352;18.5714285714286;66.4285714285714;0;0;1;48.8928571428571;34.0;24.630952;30.5714285714286;1.0;34935;2015-08-02;2015;31;20.63154761904762;0.0;63.470238095238095;0.0;17.61845238095238;1.2;18.23154761904762;-329967.0;-1946.9458333333334;-509944.6;-3023.2696428571426
2015-07-26;201530;5.0;5;5;5;0.42991942;4.372464;0;1;353470820153019589;2023-08-20;0.9007306;114352;15.5714285714286;82.4285714285714;0;0;1;64.2572462857143;46.5714285714286;20.7533645714286;26.7142857142857;2.0;34935;2015-07-26;2015;30;17.61845238095238;0.0;73.83928571428571;1.2;18.23154761904762;-329967.0;-1946.9458333333334;-509944.6;-3023.2696428571426;83.8;17.026785714285715
2015-07-19;201529;5.0;5;5;5;0.57915914;4.372464;0;1;353470820152919589;2023-08-20;1.1327304;114352;16.4285714285714;89.1428571428571;0;0;1;73.3657154285714;56.2857142857143;20.8161905714286;25.4285714285714;3.0;34935;2015-07-19;2015;29;18.23154761904762;1.2;80.91666666666667;-329967.0;-1946.9458333333334;-509944.6;-3023.2696428571426;83.8;17.026785714285715;0.0;18.128571428571426
2015-07-12;201528;7.0;7;7;7;0.87994105;6.1214495;0;1;353470820152819589;2023-08-20;2.0556264;114352;18.2857142857143;90.1428571428571;0;0;1;72.2496268571429;51.7142857142857;22.8406725714286;28.7142857142857;1.0;34935;2015-07-12;2015;28;-1946.9458333333334;-329967.0;-1961.4761904761904;-509944.6;-3023.2696428571426;83.8;17.026785714285715;0.0;18.128571428571426;11.0;17.936904761904763
2015-07-05;201527;5.0;5;5;5;0.4237612;4.372464;0;1;353470820152719589;2023-08-20;0.8926071;114352;15.8571428571429;98.2857142857143;0;0;1;88.3321554285714;75.1428571428571;18.4380558571429;21.8571428571429;1.0;34935;2015-07-05;2015;27;-3023.2696428571426;-509944.6;-2976.7976190476193;83.8;17.026785714285715;0.0;18.128571428571426;11.0;17.936904761904763;1.0;20.71011904761905
2015-06-28;201526;1.0;1;1;1;0.0004562484;0.87449276;0;1;353470820152619589;2023-08-20;0.090107195;114352;16.0;92.5714285714286;0;0;0;81.9590668571429;70.4285714285714;18.9784012857143;22.5714285714286;1.0;34935;2015-06-28;2015;26;17.026785714285715;83.8;86.08928571428571;0.0;18.128571428571426;11.0;17.936904761904763;1.0;20.71011904761905;27.999999999999996;18.54642857142857
2015-06-21;201525;3.0;3;3;3;0.0009019899;2.6234784;0;1;353470820152519589;2023-08-20;0.19411136;114352;15.2857142857143;91.4285714285714;0;0;0;73.1262934285714;52.8571428571429;19.6180125714286;25.0;3.0;34935;2015-06-21;2015;25;18.128571428571426;0.0;75.69642857142857;11.0;17.936904761904763;1.0;20.71011904761905;27.999999999999996;18.54642857142857;16.6;19.425595238095237
2015-06-14;201524;11.0;11;11;11;0.050742578;9.619421;0;1;353470820152419589;2023-08-20;0.55232203;114352;15.4285714285714;91.7142857142857;0;0;1;75.4164274285714;57.8571428571429;20.4109522857143;25.8571428571429;11.0;34935;2015-06-14;2015;24;17.936904761904763;11.0;80.9047619047619;1.0;20.71011904761905;27.999999999999996;18.54642857142857;16.6;19.425595238095237;6.0;20.229761904761904
2015-06-07;201523;22.0;22;22;22;0.018226797;19.238842;0;1;353470820152319589;2023-08-20;0.579112;114352;19.1428571428571;80.8571428571429;0;0;1;62.9334422857143;44.2857142857143;23.5635;28.8571428571429;22.0;34935;2015-06-07;2015;23;20.71011904761905;1.0;77.9702380952381;27.999999999999996;18.54642857142857;16.6;19.425595238095237;6.0;20.229761904761904;22.400000000000002;18.979166666666668
2015-05-31;201522;9.0;9;9;9;8.881784e-16;7.870435;0;1;353470820152219589;2023-08-20;0.11588423;114352;16.8571428571429;93.4285714285714;0;0;1;81.1703605714286;64.1428571428571;20.1623562857143;24.2857142857143;9.0;34935;2015-05-31;2015;22;18.54642857142857;27.999999999999996;83.45238095238095;16.6;19.425595238095237;6.0;20.229761904761904;22.400000000000002;18.979166666666668;-349935.6;-2126.3583333333336
2015-05-24;201521;25.0;25;25;25;0.0;21.86232;0;1;353470820152119589;2023-08-20;0.18230736;114352;18.2857142857143;94.1428571428571;0;0;1;77.4702024285714;57.7142857142857;21.5503155714286;26.4285714285714;25.0;34935;2015-05-24;2015;21;19.425595238095237;16.6;86.57142857142857;6.0;20.229761904761904;22.400000000000002;18.979166666666668;-349935.6;-2126.3583333333336;-1199880.0;20.56845238095238
2015-05-17;201520;70.0;70;70;70;2.220446e-16;61.214497;0;4;353470820152019589;2023-08-20;0.34985375;114352;17.8571428571429;91.7142857142857;0;0;2;79.865842;64.2857142857143;21.0210622857143;25.1428571428571;67.0;34935;2015-05-17;2015;20;20.229761904761904;6.0;82.46428571428571;22.400000000000002;18.979166666666668;-349935.6;-2126.3583333333336;-1199880.0;20.56845238095238;-1679832.0;23.776785714285715
2015-05-10;201519;124.0;124;124;124;1.6893456e-09;108.4371;0;4;353470820151919589;2023-08-20;0.52774704;114352;16.0;94.8571428571429;0;0;2;79.6528828571429;60.8571428571429;19.6396492857143;24.4285714285714;123.0;34935;2015-05-10;2015;19;18.979166666666668;22.400000000000002;80.45833333333333;-349935.6;-2126.3583333333336;-1199880.0;20.56845238095238;-1679832.0;23.776785714285715;-1679832.0;23.180357142857144
2015-05-03;201518;221.0;221;221;221;0.003028777;193.26291;0;4;353470820151819589;2023-08-20;0.7824227;114352;17.2857142857143;93.2857142857143;0;0;2;76.2864011428571;56.2857142857143;21.4646154285714;26.7142857142857;221.0;34935;2015-05-03;2015;18;-2126.3583333333336;-349935.6;-2202.5119047619046;-1199880.0;20.56845238095238;-1679832.0;23.776785714285715;-1679832.0;23.180357142857144;-1679832.0;22.242857142857144
2015-04-26;201517;281.0;281;281;281;1.03808226e-07;245.73247;0;4;353470820151719589;2023-08-20;0.67268777;114352;16.1428571428571;92.2857142857143;0;0;2;73.8171774285714;51.0;20.9166665714286;27.1428571428571;281.0;34935;2015-04-26;2015;17;20.56845238095238;-1199880.0;73.57738095238095;-1679832.0;23.776785714285715;-1679832.0;23.180357142857144;-1679832.0;22.242857142857144;-959903.0;23.77857142857143
